image_name,angles
stars-529.png,"[71.69703137671686, 141.1556461071356, 131.66365481551048, 43.88765409893195, 38.60678554057184]"
stars-569.png,"[110.38065994318377, 6.167167916135948, 7.498882360831091, 8.63174423617924, 61.57609241603392, 101.89502289891061]"
stars-1035.png,"[7.5343231216938875, 67.6343606015644, 66.97110734695146, 66.0943052641627]"
stars-1931.png,"[49.583401658990894, 107.79185900621087, 19.6952526694256, 56.631084063273185, 57.207656119898544, 51.63576876288945]"
stars-2070.png,"[36.901605323577314, 32.80487604093939, 90.25550815369134, 32.76402935725083, 15.78656627537994, 59.9768480500811]"
stars-2402.png,"[9.261455876431553, 138.6899702031996, 13.58199031658167, 15.678683169863792, 61.3499659657507]"
stars-2008.png,"[34.34071717788694, 116.81662268670102, 126.33679852909887, 53.774744054541465, 11.418775221131304, 32.455995161230334]"
stars-954.png,"[9.6474195135605, 95.3748904717018, 64.04918768860858, 133.5486305859406]"
stars-2026.png,"[22.437262653183357, 28.87478723625478]"
stars-164.png,"[49.725633040588576, 28.447032543776228, 158.1529141821476, 79.41005334380581]"
stars-869.png,"[30.33445324093995, 104.58873338453337, 79.12008068511389, 28.223077504434713]"
stars-1207.png,"[92.83755258045612, 30.907118696271493, 67.90954385662106, 44.52927098856282, 72.44181292938795, 119.8360659628489]"
stars-519.png,"[78.77526815354744, 91.04221871522913, 142.12501634890182]"
stars-011.png,"[53.26782857744593, 114.46507268254149, 10.197542576163656]"
stars-1872.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-109.png,"[12.99690765177124, 115.48983823379399, 100.34716630560006, 170.5868446387558, 34.63545663044424, 105.88800349704216]"
stars-032.png,"[14.283088286118286, 48.786658533209206, 47.42002539569563, 1.9372025943234883, 10.488962274819498, 29.799847555895322]"
stars-1846.png,"[52.058152699721234, 13.812239689924956, 101.61567012446616, 6.009005957494474]"
stars-1653.png,"[30.949078748072868, 104.29891387491145, 75.85533702840914]"
stars-928.png,"[52.401805401079564, 61.477005256904185, 116.9636786082079, 25.683187350159944, 54.71965638071239, 44.335063516267]"
stars-2312.png,"[86.24603646909985, 0.933502829320919, 179.3961488660838]"
stars-1501.png,"[161.33906778165687, 85.78675414489163, 0.11149736256599811, 12.55918430041782, 89.26462197575896, 172.0179484261884]"
stars-068.png,"[15.172915345525267, 48.53741942998751, 47.49583357621319, 1.7568966354288096, 10.527389961383356, 29.854643942825795]"
stars-1228.png,"[91.760669800023, 76.49106760736456, 88.60510968319687, 83.29968867503364, 66.3336992263133, 147.35636829966649]"
stars-214.png,"[41.200825152796064, 28.3869370231742, 74.9388655571577, 53.419620213206535, 53.248301663088775]"
stars-1714.png,"[60.97168878302389, 83.75956080603426, 15.795877565090455, 65.40791544726812, 50.69216513802661, 62.30142564648437]"
stars-2380.png,"[133.40670189886526, 145.27835447395162, 76.29468534080712, 15.622482453805658, 99.5738492484761]"
stars-361.png,"[158.99061036707488, 7.9636869790646285, 57.57724183688522, 10.31249151235444, 161.31539794435307, 26.8030110528239]"
stars-052.png,"[59.48031184916473, 58.31624028003053, 148.12601243869926, 30.337622850065312, 79.87284707869624, 31.182697074391434]"
stars-009.png,"[24.881827466206776, 44.96702620516895, 5.963169591426536, 72.7121948231415, 45.43534476049263, 145.69733915440628]"
stars-1191.png,"[13.722818475434128, 21.006019394548517, 63.93429938641787, 91.13187327002268, 10.750660516114152, 106.8455928106531]"
stars-1770.png,"[1.8535624558249617, 18.748675575340584, 108.7701675519212, 46.296956484024506, 24.35843613072612, 21.649959541664536]"
stars-1420.png,"[94.82848781534258, 9.574912188248602, 122.3404709809067, 132.5552770112021, 24.871869423777323, 100.28684186994263]"
stars-024.png,"[137.50490672767492, 95.47075334685364]"
stars-1321.png,"[49.12289291021593, 56.97016916846159, 37.844943147674485, 24.49867711385457, 140.33138647232647, 61.210621926256344]"
stars-2009.png,"[62.946704646915975, 34.989812385697704, 32.87478244468339, 9.195449711981196, 26.998634018805223, 45.72238822009427]"
stars-2216.png,"[124.43878608399662, 101.99846024137875, 20.452531037924444, 72.44437082361483, 12.01175535846587, 128.63888211202823]"
stars-389.png,"[117.35170435312918, 31.839007209082478, 95.16212958226905]"
stars-1551.png,"[48.974826905474885, 124.29028099714165, 114.44373233451743]"
stars-1885.png,"[10.233523541669216, 25.67760281615667, 21.1395481885877, 35.45813719589972, 133.80651057601796, 23.57771338080627]"
stars-2153.png,"[118.36119432957373, 50.538235648920974, 10.106217080240794, 74.84026230796728, 131.76518601009263, 153.0223397124688]"
stars-2086.png,"[90.76517359901345, 130.55875881056713, 68.15808579194831, 29.655935785707594, 119.02531089986942, 57.58659734248337]"
stars-329.png,"[110.95593089875976, 19.87371163392916, 3.1529808461650024, 110.57095822796953, 55.34372620460776]"
stars-1216.png,"[24.188995959071676, 46.24980882434484, 65.89393704264151, 128.12171663281475, 15.91144116017983, 49.73528413593038]"
stars-1329.png,"[150.7180178935189, 35.72957032756452, 14.164167131375157, 0.4544896600947173, 142.75798811141516, 3.276330872384473]"
stars-1672.png,"[27.903198272835393, 82.71061096409615, 85.20060059838902, 36.26866002153893]"
stars-187.png,"[42.48030338885513, 2.051706372046821, 121.40031255489363]"
stars-2001.png,"[36.17661539016057, 29.833488656441578, 105.87704427272982, 46.05873372320278, 9.64677600135542, 137.37559726667413]"
stars-184.png,"[3.3381296800127056, 133.40820090491096, 58.50834113263593, 43.66214512638854]"
stars-093.png,"[39.65589494779052, 73.497178940089, 14.301818569727281, 32.881689184963435, 78.1218209705517, 81.13652031525642]"
stars-223.png,"[31.67818755203805, 50.89000081074262]"
stars-854.png,"[57.23590423353493, 24.505647894357583, 56.53707492358001, 43.6637388234392, 162.34195887874358, 73.28208917183336]"
stars-2163.png,"[21.998645694807124, 72.35421387720375, 53.62346832657004, 3.930876795668525, 141.19269160450952, 53.62295711834817]"
stars-689.png,"[85.42124114039898, 26.961146677968244, 4.8252572698011775, 134.02597703291303, 56.309932474020215, 47.33730585912383]"
stars-2579.png,"[28.701406133198265, 91.93222472072513, 5.082644524179278, 95.75461928551208, 56.569192196802284, 54.49202314743044]"
stars-1074.png,"[119.0348703073658, 66.41417225054401, 5.373102983524853, 21.199693541232932, 168.76083520830244]"
stars-1510.png,"[132.79353563309155, 15.655408740207728, 96.54417373623164, 103.32783745948126, 10.766162654262091, 34.71345596776625]"
stars-801.png,"[123.89437243293558, 35.63268112713486, 128.69735463109637, 94.02868041458864, 46.120316909663835, 59.04586298691084]"
stars-2261.png,"[75.56684144133224, 103.87454174728941, 117.81315785897235, 127.0724713560169, 28.012913559138, 25.44947781203434]"
stars-337.png,"[22.95311399685301, 16.212614574624887, 6.122254719671906, 98.20327700085036, 60.80498829231338, 19.560630618933136]"
stars-2056.png,[10.999271873056504]
stars-1860.png,"[3.7156913194876, 72.12658079867579, 116.53853821414346, 84.39717180493523, 14.579464203061004, 19.420668165818977]"
stars-963.png,"[116.3592342980481, 0.05383579949872863, 26.049649820562188, 137.41625645447454, 64.34107800786775, 101.46546022364382]"
stars-764.png,"[90.29457724766743, 30.45111091560524, 67.43907903231, 57.966466027043076, 66.34635156808754, 96.07927300530925]"
stars-027.png,"[71.18159050332062, 13.708179272875185, 42.4502716724622, 38.26535554734377, 140.54944507356132, 12.651620065492068]"
stars-2029.png,"[71.01828736420637, 67.08596182209439, 13.960662534362996, 57.64402970852136, 14.453707847999912, 112.94126860046568]"
stars-890.png,"[2.7247719995774866, 50.38638459126094, 68.51348748247926, 55.29140720564322, 73.1192381067517, 40.494723227681526]"
stars-2591.png,"[49.03190551889032, 90.88897540104013, 107.79640590222658, 48.713981112919654]"
stars-434.png,"[117.43658219754903, 51.12628917120081, 62.75310571954861, 39.518924745992855]"
stars-1085.png,"[40.72895365487316, 59.721589767274835, 5.4982388640543105, 70.31939341108323, 31.800858052074016]"
stars-796.png,"[41.74836731203183, 49.06804780779593, 136.93905769087235, 10.989823153210914, 155.97139437522085]"
stars-1632.png,"[130.42082139323566, 31.371970470278423, 30.319935149490046, 38.630147526845334, 10.0136390295789]"
stars-321.png,"[106.54966531721571, 87.38999788870862, 111.87172133027295, 64.63171791373006, 23.20903532867329, 9.849363085705496]"
stars-1707.png,"[113.52320902045963, 78.94392141725413]"
stars-735.png,"[105.07740691833142, 1.5034810528514506, 48.84994658320494, 75.69848505821138, 26.628729455866765, 20.669429812807483]"
stars-906.png,"[46.80367112494234, 54.015058693904066, 31.300143563896675, 121.16561986423777, 72.6169378903333, 2.353296866108509]"
stars-2014.png,"[108.31673211410077, 103.6405261211284, 15.488274305342083, 140.01296078558252, 16.876629981525888, 42.590733396460955]"
stars-1850.png,"[31.678059235603058, 42.9614415018084, 76.09389716438798, 71.39680602601062, 72.02777153609323, 64.1285226917882]"
stars-1573.png,[]
stars-988.png,"[19.476260019596506, 8.299341641212305, 12.10177761483059, 34.08149289334749, 54.98400332933842, 84.41470202565712]"
stars-1285.png,"[19.266688788964885, 35.622705227535114, 8.577716525016552, 31.847926725754174, 50.848861169449485, 67.59305189078768]"
stars-2293.png,"[90.08343227503167, 51.037110450265885]"
stars-2057.png,"[30.075171235185486, 98.95377401477525, 7.830866728533035, 60.89428080377377]"
stars-2324.png,"[107.05644488932656, 78.47859988208691, 13.379163976577125, 115.31803416333135, 123.43539714750013]"
stars-2143.png,"[61.414086304415605, 26.395766844309133]"
stars-1994.png,"[0.2529866408174859, 34.68039852811551, 22.130180676979645, 36.28538088847237, 86.34434060210135, 7.525452564532358]"
stars-528.png,"[18.51326750881261, 10.459909092929111]"
stars-996.png,"[17.709877902125985, 80.21024014003598, 5.559594890840322, 4.026314631566991, 91.76782705585607, 61.2273610435155]"
stars-1154.png,"[62.44181164784481, 101.67124473097437, 45.476531957526795, 35.55080835591883, 70.95111085612629, 62.00212480888378]"
stars-1188.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-1120.png,"[102.45028341275801, 18.055825955763947, 169.48512740729734, 127.52339156934097, 13.936104490740366, 89.23495154993897]"
stars-1421.png,"[63.934255329723456, 107.88603270547573, 14.486569160721372, 49.06602996812658, 45.52036702806946, 15.873696716488668]"
stars-284.png,"[70.6289780028599, 86.04931408010651, 100.85938517223599, 10.231787603537198, 56.498934013838955, 60.48958441790637]"
stars-1313.png,"[7.165047329172502, 22.41075046801506, 75.41260935444281, 163.0540127701447, 62.416198191284145, 94.0830542914349]"
stars-427.png,"[2.7905602524837647, 0.04005846311600867, 59.20402523396296, 81.64542420838895]"
stars-1451.png,"[9.200278704869318, 78.76693845257145, 63.74123073342504, 49.12280270542762, 58.90414919879068, 11.21887578746813]"
stars-026.png,"[58.66393823465118, 15.767419152791582, 124.3188025568431, 109.71258140652421, 107.47212504670892, 39.32335544245841]"
stars-1070.png,"[75.5378687631771, 0.835957092561018, 46.683375935339804, 20.617767717481946]"
stars-2169.png,"[87.71980263866675, 54.706159169041584, 99.38426573896835, 69.43899355460798, 40.398308395476, 90.07435984444844]"
stars-611.png,[]
stars-1804.png,"[53.458742884091045, 61.1265429588252, 23.81699713502074, 85.76169964134897, 15.019846479015094, 76.63925323303503]"
stars-014.png,"[20.520152792397877, 51.37327927687084, 126.08092352080395, 12.537000511657133, 7.922716903874708, 12.945849325309434]"
stars-550.png,"[57.658385507305766, 109.92936511761124, 98.35686951174529, 49.35737897043988, 162.21411827930683, 34.419405179801046]"
stars-2088.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-1933.png,"[83.8167959361957, 138.66778805553142, 159.55619467506781, 43.38615529300708, 151.03367435409385]"
stars-1516.png,"[141.71798442038298, 32.488457566906, 39.854863072372865, 49.783256343519035, 58.166146649394854]"
stars-526.png,"[22.855633117995897, 3.803003242054797, 12.15270771977568, 73.70315602653588, 23.342384164341947, 30.31046884428159]"
stars-1753.png,"[109.99119115279215, 36.7861743160483, 146.0168466917097, 41.10930096596973, 62.80071149072927, 40.94925348234279]"
stars-1347.png,"[71.47583912585682, 9.353854608361518, 49.12308989925851, 169.893932077799, 97.51644171626948]"
stars-1525.png,"[116.5839682322015, 2.2614607881768056, 22.923400893237652, 96.86376878358296, 7.382255065366852, 22.55009093222754]"
stars-856.png,"[30.17700187930005, 63.047072295196884, 25.192870572644363, 119.16344037833989, 0.34768806936600744, 21.242391711819348]"
stars-1467.png,"[155.23321691488934, 104.08753430198605, 51.937469458951384]"
stars-2259.png,"[30.212565686621463, 9.15336284211148, 33.094497110237995, 4.213200553447373, 22.986800335119476]"
stars-531.png,"[60.27990061306649, 30.86603580555079, 76.82718318776425, 138.43187463637534, 39.670991907787965, 18.487328861745805]"
stars-936.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-1167.png,"[25.672291955463383, 33.92223880671383, 4.191210918243953, 22.91674899074047, 6.007009932519687, 162.82011227063396]"
stars-2195.png,"[98.33357604965734, 1.1279931028732668, 88.43658859546036, 17.203632381253833, 71.5085608587338, 107.03008276052813]"
stars-1812.png,[23.158883657988554]
stars-038.png,"[150.79929563233512, 10.831027536912986, 54.562495591571285, 35.103972241187236, 38.651853710899864, 44.7562080049618]"
stars-1741.png,"[166.43852430284073, 66.27858826846598, 72.68948853571837, 2.79113114564958]"
stars-2152.png,"[154.15735974742785, 68.03943597990354, 105.16673345961006, 3.652582011629633, 57.36962654805759, 33.524285765335755]"
stars-1281.png,[58.84123321049473]
stars-354.png,"[179.4934386896448, 16.458345127891757, 11.492788292390964, 144.43493719104148, 67.77689882679215]"
stars-482.png,[]
stars-1361.png,"[134.37379335460878, 85.23765643496971, 70.45507357258853, 48.35504602476957, 2.4382674806413602]"
stars-411.png,"[51.448473285843626, 163.18082465676702, 9.40209646732951, 112.85562736120896, 88.27557095351928, 85.09237346961038]"
stars-690.png,"[14.629994918148189, 12.355834081343218, 60.751173663453024, 133.86182299251183, 3.2200509402441644, 8.615396986200043]"
stars-2058.png,"[84.64652782021822, 103.89249043851201, 16.77070876797993, 30.280340282506778, 99.601491104086, 80.0160127564553]"
stars-246.png,"[99.21102654081668, 77.0053832080835, 158.05530658723947, 53.270779187076904, 109.24760041717575, 117.84698054463128]"
stars-086.png,[150.71250024113542]
stars-1385.png,[94.13769828748643]
stars-2337.png,"[45.786341568295036, 98.60512593981886, 108.23910377645855, 86.20010989405019, 16.17529114046117, 99.14439576984849]"
stars-2401.png,"[21.35556793209913, 35.61336675407519, 108.38314637118546, 12.6418169896522, 18.086961586357223, 17.41903586567345]"
stars-1704.png,"[23.341843052048393, 91.13747318001221, 32.83253258192728, 61.792383927270826, 35.110807329841556, 144.25171377976133]"
stars-704.png,"[41.94242137907438, 88.32708731781365]"
stars-2243.png,"[36.857861206149074, 75.7484262252568, 6.906284066389477, 96.9257989769132, 53.71780804383122, 11.600771496370749]"
stars-258.png,"[35.65535471791358, 166.7591503619356, 13.383015963669688]"
stars-1412.png,"[22.82066659984736, 35.61538267286871]"
stars-272.png,"[24.97544146023073, 43.604624937587296, 35.4670534076783, 50.83193829760067, 33.13802447053283, 40.46355582696212]"
stars-459.png,"[175.44841614437496, 2.400015621019308, 167.19704834565272, 74.93735335397984, 8.27279391994329]"
stars-1834.png,"[10.643039161888302, 32.66260958253122, 51.899823540712944, 132.938906670087, 29.943221584778275, 123.95069853880949]"
stars-1007.png,"[14.790105549686876, 75.40075872105193, 47.113346773894094, 51.290024316666724, 47.45822979255417]"
stars-2138.png,"[48.689548699951565, 77.23154785649439, 98.35285690060813, 54.15016995771312, 31.19757031557049]"
stars-2440.png,"[61.072765493407864, 43.73158612456542, 131.69316797138586, 95.15838474665165, 8.457073620596901, 42.14829800176914]"
stars-2570.png,"[11.043390256253135, 162.47472585566726, 25.508399208384613]"
stars-1452.png,"[40.826426650934124, 94.9796972619181]"
stars-1709.png,"[87.6642463479899, 20.442229041159315]"
stars-2558.png,"[3.1526751323150948, 177.0444631496856, 21.961639633588742, 79.08053389433655, 19.143502625543796, 46.508313623035505]"
stars-1156.png,"[50.30510960621034, 119.11794932424974, 39.661704161547966, 93.90431362184748, 13.188787497655722, 52.79040803684333]"
stars-551.png,"[28.41904872562355, 35.3116445434496, 47.90391674813519, 54.76651644700369, 50.59450017551041]"
stars-566.png,"[11.194758424146658, 49.59341369062842, 75.00244049546201, 68.92215586328422, 18.288381384331355, 143.16161818129274]"
stars-441.png,"[96.7608861726274, 126.58538065461256, 44.60088444013932, 120.37139280047165, 74.46767479649375, 48.00531453748194]"
stars-2486.png,"[16.08251506603608, 24.400340980217596, 12.493590128777784, 110.30061320841094, 130.80090993779632, 161.77492488864556]"
stars-2565.png,"[60.35526416281929, 165.0439271662888, 24.109922598645106, 71.72807010735782, 2.713188455423277, 124.5954852642806]"
stars-366.png,"[83.14932842430667, 53.1612489498822, 103.26502923027694, 116.87092236727577, 39.843628728324134, 70.267310500339]"
stars-1116.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-1071.png,"[66.80140948635182, 76.94894704284157, 159.88243432858195, 163.52957156039142, 7.224315694045359, 35.09581678702612]"
stars-2356.png,"[14.278748381508118, 11.664610268861576, 94.06316057890689, 63.961017773856604, 45.01479958683666]"
stars-2202.png,"[4.999674943296037, 48.24796403093869, 60.84395490364081, 3.258605202463945, 9.13495713750343, 1.7679601462681058]"
stars-1612.png,"[124.76777336091074, 165.9931172318675, 130.36868699296974, 124.3173838085881, 81.55667196147637, 117.45929353633232]"
stars-305.png,"[19.453069927374145, 142.81529354676687, 18.917368453571736, 58.79511558934666, 90.02771963512468, 1.4000781975839223]"
stars-239.png,"[27.283208953329048, 0.3983367460067739, 40.28267663347085, 87.7039289516866, 134.92021678986148, 140.3893117599734]"
stars-2119.png,"[30.298379566632132, 92.7913311424739, 103.87981341045464, 28.10436004812397, 102.59249779888098, 85.37337707468278]"
stars-1255.png,"[57.96961529567052, 63.4712515673208, 23.356832451310026, 19.21875098079616, 76.66316162208905, 11.302999906575138]"
stars-2165.png,"[149.5135499352438, 68.35806956705146, 78.55337989657849, 57.14719667903613, 114.01429957295103, 26.198151194350967]"
stars-645.png,"[3.0500060682205206, 153.66047843062086, 147.59874962463826, 17.988722881569597, 91.67877080946161, 122.41557763376606]"
stars-2391.png,"[26.09151122784075, 25.54916925546683, 118.17776156155118]"
stars-252.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-309.png,"[82.75005465299876, 38.93973210935305, 134.01084197188106, 101.78117665826964, 27.96884437385014, 103.23743850293283]"
stars-1745.png,"[125.06453128577613, 147.4844260800742]"
stars-1727.png,"[133.12405855864722, 31.50800316928645, 56.60017808279107, 63.79010827810714]"
stars-431.png,"[39.636834274903634, 37.28891016619272, 59.540796081983395, 72.86306229492693, 29.745823320872834, 170.788606608889]"
stars-976.png,[20.879787571785606]
stars-201.png,"[0.8590633801866502, 69.6180184881685, 40.69369653010088]"
stars-315.png,"[178.60219695778827, 8.422553186106263, 77.76299248720245, 3.739602036983968, 139.6743960004212]"
stars-2370.png,"[51.163953646148066, 65.79417343071276]"
stars-1754.png,"[32.47362323697109, 92.09314535591557, 82.44381292195459, 82.40242919530273, 59.83442112543239, 7.0371996211285595]"
stars-1627.png,"[38.97962152067089, 20.707556432231865, 25.569523229873937, 28.132614861185864, 29.707984522207592, 30.10981763267287]"
stars-1752.png,"[8.410064858092182, 77.02856765314498, 103.6430328402186, 13.50368462811933, 0.6465635441953446, 78.35402575151679]"
stars-1362.png,"[48.33664155458921, 12.806988892838781, 65.2933497449386, 87.79386985824156]"
stars-1197.png,"[71.93912978976753, 16.119383819318106]"
stars-804.png,[]
stars-364.png,"[85.12606537244143, 69.40044783588782, 98.02068366041244, 1.7576842311633014, 83.63852084287093, 65.5219497256682]"
stars-2560.png,"[131.31233406242364, 10.706392862289823, 49.1697165932582, 170.97334015595416, 13.788147163481892, 49.804041035833606]"
stars-1408.png,[]
stars-2446.png,"[67.31105923416196, 1.7539431023443042, 83.28457145073806, 20.435200095295414, 48.83518641590392, 93.08447716227026]"
stars-1880.png,"[8.049294958862594, 56.82283795174037, 41.07406948468962, 13.995070851575106, 43.898036976472056, 94.68399486143656]"
stars-1576.png,"[14.240544175097165, 81.90006447421972, 36.703242451911045, 26.96138947035712, 52.2490226439587, 155.4939714285547]"
stars-1476.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-481.png,"[179.88301317240368, 9.789775760546126]"
stars-299.png,"[80.71089258695062, 53.02450530852587, 10.821775946588499, 20.56588073578244, 39.772212776778424, 20.52877139526787]"
stars-1398.png,"[6.958902727498154, 15.268146445699246, 53.33659815018633, 65.73788180151293, 120.84609901433068, 8.474020973479883]"
stars-582.png,"[30.88236916707961, 46.62811849359857, 89.24640588661924, 110.01323992150195, 22.68473147942038, 28.50473975594949]"
stars-975.png,"[89.59887967758057, 18.97371114642581, 90.4139151386953, 29.350470248118043, 118.26304539182831]"
stars-132.png,"[179.0462923451648, 104.79833261628698]"
stars-1907.png,"[39.49958852979808, 86.7609284089719, 64.7120988340462, 57.84663846086108, 166.98459684454627, 55.35686694550608]"
stars-830.png,"[60.71101716948685, 30.932482004349612, 6.893468455200181, 120.0442735808609, 179.7843066878337]"
stars-1331.png,"[6.009005957494596, 131.07777131807623, 31.452461030008706, 75.10461034562795, 74.29136217098426, 65.54139381615069]"
stars-1660.png,"[47.361225136186675, 154.68745491675003, 27.026174255149655, 26.485042337041047, 91.05192294208125, 32.15229514128234]"
stars-1096.png,[]
stars-1564.png,[17.555058462649654]
stars-2371.png,"[9.023649341835716, 53.15141114119055, 70.797162645786]"
stars-2158.png,"[72.32195596338865, 87.45778088157489, 28.636292169662404, 52.2841004094615, 2.329426901594479, 32.226736277362924]"
stars-152.png,"[88.78915481506546, 123.89630081746537, 109.4349597544028, 9.259844023959994, 11.870039192750433, 57.8224235409516]"
stars-1795.png,"[172.96998922693274, 84.55386727454886, 140.72484501813767, 30.45793359934835, 82.96302834178067]"
stars-466.png,"[41.438569524444844, 85.87371186606624, 20.920192198454377, 164.37353605442402, 133.6337825607402, 67.37190337287232]"
stars-391.png,"[111.6094649213293, 54.85550113042964, 11.30146428319907, 58.44323729074848, 64.06714953978134]"
stars-1435.png,"[25.439650858433204, 73.18147274983316, 36.65174969911427, 51.307496078436145, 29.341711592533937, 21.097254336871213]"
stars-112.png,"[23.05377191355543, 43.22758185995816, 12.152497321205708, 118.9253460067128, 83.32489875977888]"
stars-404.png,"[65.26369709012647, 96.73305266700102]"
stars-1084.png,"[61.69924423399363, 112.5741380786482, 21.94540543042364, 120.94910912391036, 57.9946167919165, 149.03624346792648]"
stars-1588.png,"[65.17375319344062, 34.2930114846953, 145.01650329897436, 46.138692835719525, 144.09966022225194]"
stars-772.png,"[22.946202296944108, 70.44198066909004, 86.85153853668157, 66.29495179660584, 70.31307484161538, 174.076762686069]"
stars-2351.png,"[16.90420228484941, 56.470227994293175, 102.26595470121231, 99.66054153617077, 127.68447469560375, 156.80140948635182]"
stars-2311.png,"[65.87454397363686, 22.232150521080953, 85.36836655465794]"
stars-2458.png,"[77.06852261805912, 2.3419475168788484, 96.60979430847743, 167.21421121215204, 34.67318179987445, 28.35675676956662]"
stars-1047.png,"[25.0499406397912, 1.9149822843716167, 65.43012063219719, 104.2807605690506, 148.10203786035848]"
stars-814.png,"[162.8327767634439, 56.710050392580726, 143.8572632865175, 129.15585676617047]"
stars-1815.png,[120.8795381838109]
stars-044.png,"[9.252754610574673, 90.56340876817906, 128.11642528206823, 86.51754174992243, 163.08147565465723, 90.80377490185792]"
stars-1223.png,[]
stars-732.png,"[178.9883534347769, 68.7387760623133, 23.50505836076754, 27.69326860888995, 19.21588382410643, 41.82584666397859]"
stars-1608.png,[26.596567004214716]
stars-1006.png,"[102.14805546118555, 3.147233213916389, 56.73107355103691, 3.426259218994176, 54.8316873121135, 41.61003179044973]"
stars-249.png,"[2.3140931211996763, 25.875386099572854, 43.90719193789191, 24.67588072621052, 33.722994869686204, 73.50912719102188]"
stars-2330.png,"[9.799222393791153, 19.022236982766504, 14.9704909126694, 146.34085802804896, 23.18901766290034, 17.33474203076854]"
stars-1292.png,"[8.255888715216747, 88.1148414144433, 113.20421528337191, 1.6660280347793572, 76.63948170763258]"
stars-1097.png,"[69.04813162008476, 47.84173753569977, 15.511537861227955, 6.359866490164414, 40.02144207029947, 45.36622441330498]"
stars-1042.png,"[117.653632576955, 47.12815403671438, 85.14352606539774, 173.5985439296165]"
stars-969.png,"[76.133476959589, 20.417124163239908, 33.76408396241144, 90.86814046247353, 88.8032736177709, 107.58931606720238]"
stars-1340.png,"[25.878587219879154, 102.48546749085716]"
stars-058.png,"[50.80269253482365, 4.691909837500398, 13.323537605216197, 54.131079742954874, 37.802665664919026, 64.34962886845932]"
stars-1349.png,"[79.7002270971034, 43.25678520823922, 160.7947162750027, 64.21709517697867, 85.63921061565505, 65.13490439186295]"
stars-1241.png,"[42.03993072887786, 131.13096048849386, 59.65016597139518, 80.99187120044802, 33.570895000104905]"
stars-1919.png,"[22.98871680208064, 162.3498757800699, 58.98593989918939, 113.23205264475266, 111.42154420284146, 41.51015995093728]"
stars-510.png,"[46.787338068547676, 61.79318587751304, 7.11655066050106, 64.257551294472, 42.993298331445025]"
stars-1464.png,"[0.7948037591938751, 4.570970758872855, 61.09646221418626, 34.94302972951714, 6.435233783742794, 7.723327476326833]"
stars-2510.png,"[48.92585217779227, 22.698931429235405, 48.255964118429276, 97.84932390082098, 80.74745779402438, 117.30335798419809]"
stars-1246.png,"[37.17806840771664, 66.91749528891009]"
stars-1079.png,"[12.057860145083147, 64.51756212744199, 46.57553050608283, 51.791309780277786, 14.3899375075788, 106.7662555120102]"
stars-1848.png,[14.039870179556637]
stars-2030.png,"[27.14942357787468, 28.837801824892328, 69.63342956437982]"
stars-1274.png,"[3.222200613732931, 51.098128061301885, 51.152996617344776, 82.85451158307875, 43.54635096012807, 47.08586818811059]"
stars-1061.png,"[128.81267402125727, 83.20835520227836, 51.79543884330847, 131.91345473793825, 72.51033471698005, 29.031849807686203]"
stars-261.png,"[119.55921129270337, 118.3921470857542, 12.311533630983938, 59.18923315944574, 94.92776279056788, 24.865677288358953]"
stars-2302.png,"[157.79783685844495, 100.97598916421352, 69.5708157928789, 118.89322987108378, 108.43494882292202, 79.47873702864148]"
stars-2383.png,"[36.7097389128123, 0.9454883225362161, 65.8681823527921, 95.50517993708117, 5.550892213574054]"
stars-733.png,"[6.967837798580455, 131.32892339614924, 33.464661147131054, 120.57830169549472, 15.795925253381933, 118.93274698223725]"
stars-1633.png,"[140.59959660235626, 141.91955995968686, 45.16633138733687, 34.45231510456399, 36.56876077535705, 18.141734127006323]"
stars-1485.png,"[3.6825454095251384, 119.54027721805885, 61.075782690340375, 3.48854622422302, 82.2683960957396, 75.41315965607347]"
stars-2208.png,"[19.081570610240988, 2.815662694369026, 169.75439951595158, 11.850605138721036, 74.76385919899485, 37.02780028242885]"
stars-2061.png,"[62.307964097444085, 58.452413146495346, 51.074907571129444, 78.02405607092344, 38.41835627909748, 47.396727595784114]"
stars-1958.png,"[33.702644948030475, 78.90237474793295, 43.10115553753286, 27.375922542581282, 15.42266447774472, 111.60168822114049]"
stars-1732.png,"[40.68810442188769, 150.8089777726085, 75.13424672744566]"
stars-1565.png,"[31.18215885842128, 50.21388890245559, 67.323602451455]"
stars-2144.png,"[164.82650941062292, 68.15291718190763, 3.632950739488346, 95.82634202955579, 12.60860679336625]"
